source,nickname,date,title,text,prediction,FALSE,TRUE,KMeans=2,KMeans=3,KMeans=4,KMeans=5,KMeans=6,KMeans=7,KMeans=8,KMeans=9,KMeans=10,href
twitter,tooo_bii,2022-11-17 17:43:46+00:00,,어릴적 아버지 웃는 얼굴에 가슴이 떨리는 아기순애레이지… 비록 저 남자의 과거현재미래 다 시궁창이긴한데 미남페이스만은 상하질 않아서… 그때만해도 사네미츠씨가 잘생겨서+내 은인이니까 가슴이 떨린가봐… 했는데… https://t.co/1he1kBmwv9,1,0.000529811,0.9994702,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593298865163116544
twitter,BK_oreo,2022-11-17 17:01:43+00:00,,"그 눈을 떠 (뮤지컬 '웃는 남자')
백인태 [BLACK OUT 블랙아웃] 20221113

https://t.co/dXNVYw5Dtq

#백인태 #듀에토 #DUETTO https://t.co/OOKLUXrR0u",1,0.028536499,0.97146356,0,1,0,4,2,4,6,3,7,https://twitter.com/twitter/status/1593288284599615488
twitter,SwvaF,2022-11-17 16:26:15+00:00,,RT @SwvaF: 어린남자들이 유치원생복입고 얼굴붉히먄서웃는게 너무좋아진짜로..........  토할정도로 https://t.co/pjjnKtkvLk,1,0.000564488,0.9994355,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593279360399978497
twitter,snm1__1,2022-11-17 16:23:28+00:00,,"내가 뭘 하면 돌아와줄래...?
일단 오라며 일단 와서 웃는 남자를 보라며...
당장이라도 갈테니까 어디인지만 말해줘...ㅠㅜ https://t.co/YNhrFVXliK",1,0.00091248,0.9990876,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1593278660408053760
twitter,guuuuuuurem,2022-11-17 16:17:05+00:00,,아니근데진짜마스크벗은게훨신예쁘구만입도시원시원해서웃는거도너무예쁜데 남자새끼들은지들ㅇㅣ상상한이미지랑다르다고 마기꾼이러네 https://t.co/GKexNWTYMV,1,0.001097897,0.9989021,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1593277050160566272
twitter,hangel1004_,2022-11-17 16:10:18+00:00,,@kkizzong 애기때두 비슷하게웃은거같아요… 웃는얼굴이 28년째 똑같은남자….. https://t.co/GEBFQZ1it4,1,0.000542368,0.99945766,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593275344282595328
twitter,lai_ryee,2022-11-17 16:10:01+00:00,,RT @lhsksn1524: 더누 뒤에 활짝 웃는 그 남자가 보여요 https://t.co/9FrkUGJOIH,1,0.000566139,0.9994338,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593275271838191617
twitter,2X_0v0,2022-11-17 15:40:56+00:00,,"가기싫은거 애써 등돌린 연하 내일 몇시에 만나기로 했는지 그것만 곱씹고잇을것같다 이 남자 아무래도 순애보니깐 ... 하루종일 형생각이나 하고잇음

그렇게 내일 ...
여느때처럼 하키부 튀어가려는데 형이 10… https://t.co/Vqkz8VtWit",0,0.9990928,0.000907239,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593267954585866243
twitter,BCflower_980108,2022-11-17 15:31:20+00:00,,"웃는게 너무 예쁜 25살 애기지만 남자 💛

#이병찬 https://t.co/AYbSe7jcdy",1,0.00052973,0.9994703,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593265538478010370
twitter,1uvhk_,2022-11-17 15:24:04+00:00,,이 셀카 웃기다 간죽간살 남자는 웃는데 정작 우헤헤 형은 인상 빡 https://t.co/apyIUOjxpy,0,0.9721338,0.027866203,1,2,2,3,5,2,4,4,2,https://twitter.com/twitter/status/1593263710428008448
twitter,bbongddaotaku,2022-11-17 15:11:03+00:00,,그릴때마다 생각하는데 웃는 거 진짜 세상에서 내가 본 현실남자 웃음 중 제일 예쁘다...,1,0.000534294,0.99946576,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593260432961466369
twitter,youngkom_80,2022-11-17 15:05:19+00:00,,진짜 누가 들어도 화 머리 끝까지 났는데 참는 목소리. 몇 분 뒤에 아저씨 다시 웃는 얼굴로 오더니 ”저 쪽에서 과실 인정하고 서로 잘 해결 했어.“하는거야. 아까까지는 진짜 있는 고집 없는 고집 다 부리더… https://t.co/QbmAkGBCvy,0,0.99920976,0.000790211,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593258989373911043
twitter,abrtmsy200930,2022-11-17 14:55:57+00:00,,"그럼 여기서 나랑 계속 살던가
...?

사뭇 진지한가 싶어서 쳐다보니 갑자기 어어~? 어어~? 소리지르면서 벌떡 일어나 릴 감는데 심상치 않아 남자애가 나는 쳐다도 안보고 정면만 보면서 한참 씨름하다가 결… https://t.co/19Mc0CfCwY",0,0.9992072,0.000792871,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593256633609596929
twitter,chimibuza,2022-11-17 14:43:23+00:00,,@BP_ing_ 휴.. 가슴 큰 남자.. 제 완벽한 이상형... 그리고 웃는 얼굴이 부드러우면 좋겟어요.. (끄덕) 요즘엔 그런 캐릭터들이 잘 안보여서 도이쌤만 맨날천날 우려먹고잇지 모예요,1,0.000671146,0.99932885,0,1,3,0,0,5,5,0,1,https://twitter.com/twitter/status/1593253471507345409
twitter,creamybbanghoon,2022-11-17 14:33:02+00:00,,RT @favoritembb: 한껏 긴장된 초반 얼굴과는 다르게 누군가와 통화하면서 광대야 터져라 웃는 남자때문에 미치겠다 https://t.co/tbAjDoo9og,0,0.9928269,0.007173111,1,2,2,3,5,2,4,4,8,https://twitter.com/twitter/status/1593250865808568327
twitter,blossomtea0416,2022-11-17 14:28:51+00:00,,그리고 하루 눈접고 웃는거 미치겠어 눈웃음이 이쁜남자 김하루 https://t.co/6lRbgQ9T4I,1,0.000579209,0.99942076,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593249813235367938
twitter,mong___su,2022-11-17 14:27:32+00:00,,여성들 화나게 하고 웃는 남자 https://t.co/M5os9HIxCb,1,0.001535979,0.998464,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1593249481838821379
twitter,ramu_ouo_05,2022-11-17 14:10:08+00:00,,"@오르골 소리랑  남자분이 ㅎ..ㅎㅎ! 웃는 이런 거 밖에 안 들림
@아닠 귀파주는 남자를 누가 고막파주는 남자라고 하냐구 ㅠㅠ
ㅠㅋㅋㅋ

아니라고ㅜㅠㅜㅠㅡ첨부터 들어봐",0,0.9992192,0.000780774,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593245104386383877
twitter,2_lifeKnife,2022-11-17 13:55:28+00:00,,@WAIT_PINEAPPLE 하...아니씨바 ㄴ아.....아줃도싳어..죽고싶어...죽고싶어 구경은재밌었어 이게아주마디마디나를존...나아프게..나를....ㅅㅂ눈물질질남 늘 그림같이 웃던 남자가 진짜 그.. ㅅ… https://t.co/9L649fMPmc,0,0.99920267,0.000797393,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593241413558599683
twitter,iksanbabe,2022-11-17 13:53:12+00:00,,방 소개? 하자마자 어떤 남자 웃는데요 루토가 카메라 각도 조절하려고 폰 들자마자 방 보여주려는 줄 알았는지 안돼안돼안돼 작렬 ㅠㅠ https://t.co/cKaIRGiPAe,0,0.9992206,0.000779358,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593240844211224576
twitter,shzj02,2022-11-17 13:45:55+00:00,,"672190
안 그래요, 윤선생님!」철민이 어머니가 내 눈치를 보면서 슬쩍 웃는다. 해운대호텔출장 화성국제테마파크 신촌 다정하게 지냈습니다.” 상대편 남자는",1,0.001186771,0.9988133,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1593239010545045504
twitter,myeondopyeong,2022-11-17 13:37:17+00:00,,RT @_ww_uu: 강한캐릭터를 더 키크고강한남자로 박는거 지뢰인듯(피식웃는다,0,0.99921966,0.000780369,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593236837061230593
twitter,praiselebrity,2022-11-17 13:33:43+00:00,,"RT @beisthe: 20221116 동감 무대 인사 배인혁 #배인혁

전에 커피차 문구 보고 좋아하길래 이번에 슬로건 만들어 가니 보고 웃는 배떤 남자 https://t.co/4vnkDTPpuy https://t.co/0xtLS0UCxm",1,0.000882576,0.99911743,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1593235940860133379
twitter,dungte_yy,2022-11-17 13:33:06+00:00,,웃을때 자구 한쪽 입꼬리만 올려 웃는게 습관인 남자는 정말 최악이애. https://t.co/JyUXv4LMEg,0,0.99917823,0.000821806,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593235783254568960
twitter,_ww_uu,2022-11-17 13:28:07+00:00,,강한캐릭터를 더 키크고강한남자로 박는거 지뢰인듯(피식웃는다,0,0.99921966,0.000780369,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593234528436621316
twitter,favoritembb,2022-11-17 13:27:33+00:00,,한껏 긴장된 초반 얼굴과는 다르게 누군가와 통화하면서 광대야 터져라 웃는 남자때문에 미치겠다 https://t.co/tbAjDoo9og,0,0.9928269,0.007173111,1,2,2,3,5,2,4,4,8,https://twitter.com/twitter/status/1593234387864518658
twitter,doyou_latte,2022-11-17 13:24:11+00:00,,살랑살랑 웃는 눈이 잘 보면 선장님 뒤 쪽에서 잡은 고기 손질하고 있는 남자한테 가 잇음…그 손자랑 사실 1년째 비밀 연애중이거든.,1,0.000989395,0.99901056,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1593233538530541569
twitter,pado_301,2022-11-17 13:22:12+00:00,,"난 이 남자 웃는 모습만 보면 세상에 모든 악한 것들은 내가 다 흡수하고 깨끗한 것들만 잔뜩 보여주고 안겨주고 싶어져,,",1,0.000601292,0.9993987,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593233040117207040
twitter,shzj02,2022-11-17 12:52:45+00:00,,"908738
안 그래요, 윤선생님!」철민이 어머니가 내 눈치를 보면서 슬쩍 웃는다. 해운대호텔출장 화성국제테마파크 신촌 다정하게 지냈습니다.” 상대편 남자는",1,0.001980997,0.998019,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1593225629075312640
twitter,luckyislife,2022-11-17 12:50:06+00:00,,우니는 남자때문에 울고웃는하여자야,0,0.999191,0.000808994,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593224964865675268
twitter,e_geuni0,2022-11-17 12:23:45+00:00,,"조걸이 형이라 부르는 그 남자도 한마디 거들자 윤종은 할말이 없어 제 카드만 바라보자 조걸이 그 카드를 다시 윤종의 지갑안에 넣어주겠지

""이제 카메라 찾았으니깐 가요 형""
""잘가요""

싱글거리며 웃는 그… https://t.co/YDR63EHelx",1,0.001180929,0.99881905,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1593218331628437504
twitter,JungPyung_Hunt,2022-11-17 12:13:41+00:00,,RT @lebi0013: 도철평호 내가 좋아하는 모든 걸 다 갖춤... 우울하고 버석한 중년과 햇살같은 양기충만 연하. 그저 좋다고 웃는 애샛기 도철의 젊음과 생기가 너무 강해 오히려 더 우울하지만 위선을 부리며 못 이기는 척 품에 안는 평호. 늙은…,1,0.000558175,0.9994418,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593215797148938241
twitter,kentone_0907,2022-11-17 12:04:52+00:00,,"제프 이 남자 제법 킹받는다…
개설레게 윙크 해놓고 아무것도 안 한 척 하네
무엇보다 애기가 윙크 받고 웃는게 너무 좋음
#JeffBarcode https://t.co/HjBhukS9Rm",1,0.000527818,0.9994722,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593213580249563136
twitter,xx_aer_xx,2022-11-17 12:03:32+00:00,,"@Versutus_M *(저 죽어요)
저 죽어요
저 죽어요
저 죽어요
(아에르 오너 임종하다................................................................… https://t.co/BOp3DdAzMm",0,0.99918216,0.000817832,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593213242826162177
twitter,shzj02,2022-11-17 11:57:40+00:00,,"654656
안 그래요, 윤선생님!」철민이 어머니가 내 눈치를 보면서 슬쩍 웃는다. 해운대호텔출장 화성국제테마파크 신촌 다정하게 지냈습니다.” 상대편 남자는",1,0.002763753,0.9972363,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1593211768515350528
twitter,illana_ffxiv,2022-11-17 11:49:19+00:00,,악의 꽃 웃는 남자 햄릿 너무 예쁘 https://t.co/A50hvdJcn0,1,0.000540451,0.99945956,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593209666942959616
twitter,apopto2,2022-11-17 11:33:57+00:00,,데스노트랑 웃는 남자랑...현재 최애 작품 두 개.....,0,0.99195474,0.008045322,1,2,2,3,5,2,4,4,8,https://twitter.com/twitter/status/1593205799698173953
twitter,hama_416,2022-11-17 11:13:57+00:00,,"@9_cheon9 꺄아 이남자는이제제겁니다
앙큼한 남자같으니라고ㅠ 하....웨이화 백이 잘웃는사람으로 기억하는거아니에요?? 
잘웃고 친절한 분←....이렇게 기억하기...
세상에 백이 미모는 모자랑 선글라스… https://t.co/dQwZ4Pguga",1,0.000560423,0.99943954,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593200767842017282
twitter,sugwa_,2022-11-17 11:04:21+00:00,,어떤남자들 윽박지르는 영상보고 활짝웃는 여성들,1,0.026515888,0.9734841,0,1,0,4,2,4,6,3,7,https://twitter.com/twitter/status/1593198349418889217
twitter,money_santab,2022-11-17 10:41:55+00:00,,"딸기같은남자 강두 인터뷰에
퇴근길 껄껄 웃는 중",1,0.000544745,0.9994553,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593192705978683392
twitter,0_won514,2022-11-17 10:28:48+00:00,,"나한테 반했어? 한 연상 너무 귀여울 것 같음,, 내가 반했다고 하는 말도 왜이리 좋은지 더 듣고싶어하는 눈치에 일 잘하는 남자 멋있지! 하면서 칭찬 한 바가지 늘어놓으면 기분 좋게 웃는 얼굴로 아 좋다!! 하는 연상 호탕하게 웃는 소리낼 것 같다ㅠ",1,0.00054906,0.999451,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593189404360998912
twitter,reading_sakka,2022-11-17 10:05:17+00:00,,"그러나 가와미나미는 그 남자가 실제로는 아주 쾌활하고 대화를 좋아하는 남자라는 것을 잘 알고 있었고, 때로 그가 보여주는 천진난만한 소년 같은 웃는 얼굴을 좋아했다.",1,0.000654013,0.99934596,0,1,3,0,0,5,5,0,1,https://twitter.com/twitter/status/1593183486328057856
twitter,tererotera,2022-11-17 10:04:40+00:00,,@tota91908926 그니까요 냉정하고 냉철하고 초연하고 계략적인 남자 어디갔냐며ㅠㅠ(입 가린 손 너머로 웃는 입),0,0.9835474,0.01645259,1,2,2,3,5,2,4,4,2,https://twitter.com/twitter/status/1593183329482059783
twitter,mangedlife,2022-11-17 10:04:27+00:00,,복사하는 그 잠깐새에 애플워치(애인이 생일 선물로 사줌) 그 커다란 손으로 톡톡 눌러서 두시간전에 일어나면 꼭 밥 챙겨먹으라고 남겨둔 연락에 'ㅇㅇ' 하고 간단하게 온 답장 보며 피식 웃는 약 190의 내일 모레 한국 나이 기준 서른인 남자....,1,0.000546949,0.999453,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593183276382187520
twitter,netsukei,2022-11-17 10:03:45+00:00,,"""우연히 나는 듀이가 그의 무릎 위에 앉아있는 것을 보았고 몇 주만에 처음으로 그 남자가 웃는 것을 보았다.""

나 운다 울어버릴 거라고 https://t.co/gzKal9NtpM",1,0.000525878,0.9994741,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593183101081243651
twitter,333oya,2022-11-17 09:57:38+00:00,,죽을만큼 좋아하는 여자가 다른 남자를 좋아해도 웃는 모습을 보면 그걸로 ok라는 상남자 https://t.co/eMeilRFD3f,0,0.99898857,0.001011474,1,0,1,1,4,1,1,1,0,https://twitter.com/twitter/status/1593181559926161408
twitter,myoceanisyoo,2022-11-17 09:37:49+00:00,,그러면 웃는 모습이 아름답고 노력만큼 성취도 여러 개 가진 어떤 서른남자는 다중 우주 속에서 결코 최악은 못 될 거 같다 걔를 알고 사랑하는 나도 온 우주에서 최악의 경우를 사는 것 같진 않음 아무튼 그럼,0,0.99721426,0.002785745,1,2,2,3,1,6,1,1,8,https://twitter.com/twitter/status/1593176574949752832
twitter,IImojyo,2022-11-17 09:18:29+00:00,,"본인 아이디어라고 어필해놓고
눈치보며 웃는 오떤남자 개귀야움,,, https://t.co/aTVXh8O2pV",1,0.002554604,0.99744546,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1593171706818236418
twitter,4nosZt58nr4UDdr,2022-11-17 09:08:50+00:00,,RT @jokgatten_life: 웃는 남자 좋아하는 사람은 어두울 수가 없다. 별님이 나오니까. 다ㅡ들 반짝반짝 예ㅡ쁜 우리 데아가 있는 웃는 남자나 봐라.,0,0.9760534,0.023946559,1,2,2,3,5,2,4,4,2,https://twitter.com/twitter/status/1593169277582209024
twitter,hugmemoo,2022-11-17 09:04:31+00:00,,하.....ㅠㅠ 노래못부르는남자가 노래방가서 담다디부르고 웃는게 뭐라고 날 애타게만들음,0,0.99917334,0.000826582,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593168192943591425
twitter,lebi0013,2022-11-17 08:43:13+00:00,,도철평호 내가 좋아하는 모든 걸 다 갖춤... 우울하고 버석한 중년과 햇살같은 양기충만 연하. 그저 좋다고 웃는 애샛기 도철의 젊음과 생기가 너무 강해 오히려 더 우울하지만 위선을 부리며 못 이기는 척 품에… https://t.co/N4zoQRaukT,1,0.000573107,0.99942696,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593162831767425024
twitter,shzj02,2022-11-17 08:39:13+00:00,,"118617
안 그래요, 윤선생님!」철민이 어머니가 내 눈치를 보면서 슬쩍 웃는다. 해운대호텔출장 화성국제테마파크 신촌 다정하게 지냈습니다.” 상대편 남자는",1,0.000824573,0.99917537,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1593161824228511744
twitter,junkyu_5959,2022-11-17 08:35:21+00:00,,"RT @jjwang104: 무표정이었다가 싱긋 웃는 준규 보실 분...
어떻게 남자에서 아기? https://t.co/VMUDARZsoI",0,0.9972349,0.002765149,1,2,2,3,1,6,1,1,8,https://twitter.com/twitter/status/1593160854651817984
twitter,sejinhamster,2022-11-17 08:21:31+00:00,,"이번 수능 국어 현대문학 오동나무 어쩌구 나만 설렜나 진심
오동나무 묘목 가져와서 마당에 심어놓고 기념. 이러고 씨익 웃는 남자 어떤데🥲🥲🥲",1,0.000543014,0.99945694,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593157371182088192
twitter,mavleftright,2022-11-17 08:00:35+00:00,,병원 지하에 차 대놓고 흡연구역 가서 너구리 스물다섯마리 잡은 다음에야 겨우 올라가는 아이스… 병실 앞에서 기다리는데 표정 변화는 별로 없지만 속은 천당과 지옥을 오가는 중임… “보호자분 들어오세요~” 해서… https://t.co/A5yRXsohGP,1,0.00736872,0.9926313,0,1,0,4,2,4,6,5,3,https://twitter.com/twitter/status/1593152105069834242
twitter,1bopsn,2022-11-17 07:50:26+00:00,,옆에 연하공들이 홍조 만땅 지어주고 웃는데 혼자서 무표정 짓는 것봐라 !!!! 이 남자 홍조를 짓는다면 과연 어떨까?,0,0.9992182,0.000781802,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1593149551262994432
twitter,yessong_lee_08,2022-11-17 07:47:06+00:00,,송곳니랑 보조개보이게 웃는것도 너무 사랑스럽고 막 와랄라랄ㄹ라라해버리고 싶음 강태현은 나한테 너무 위험하다 나도 지금 내가 무슨말을 하고잇는지 모르겟는데 결론은 태혀나 내가 너무 사랑해 강태현같은 남자 어디없나요,1,0.000527661,0.9994723,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1593148711827542016
twitter,dnim_s,2022-11-17 07:32:23+00:00,,"RT @withslominu: 웃는게 귀여운 남자
김민우 https://t.co/86o55xBS9B",1,0.000622487,0.99937755,0,1,3,0,0,0,2,0,1,https://twitter.com/twitter/status/1593145007770578944
